timestamp,open,high,low,close,volume,datetime
1741181400000,94136.68,103373.39,21250.0,89161.03,9.80812,2025-03-05 13:30:00
1741182300000,89161.03,89723.13,86132.65,89473.2,33.01049,2025-03-05 13:45:00
1741183200000,89473.99,89735.84,89389.99,89708.0,40.23424,2025-03-05 14:00:00
1741184100000,89688.01,89767.99,85000.0,89633.02,30.6255,2025-03-05 14:15:00
1741185000000,89632.51,89701.6,88458.17,89542.01,26.42956,2025-03-05 14:30:00
1741185900000,89539.15,89640.29,88193.96,88483.74,29.33581,2025-03-05 14:45:00
1741186800000,88483.74,103373.39,21250.0,88563.34,36.31407,2025-03-05 15:00:00
1741187700000,88563.97,88677.03,21250.0,87999.22,33.09683,2025-03-05 15:15:00
1741188600000,87978.98,109500.0,65432.1,88484.63,36.12432,2025-03-05 15:30:00
1741189500000,88484.63,88633.69,88260.28,88335.02,36.42845,2025-03-05 15:45:00
1741190400000,88335.02,88341.99,21250.0,87656.28,32.09588,2025-03-05 16:00:00
1741191300000,87642.81,88246.71,21250.0,87930.76,38.34315,2025-03-05 16:15:00
1741192200000,87945.65,88250.0,87680.8,88046.25,38.15856,2025-03-05 16:30:00
1741193100000,88046.25,88981.48,88046.02,88964.59,36.49159,2025-03-05 16:45:00
1741194000000,88964.59,89286.62,88822.19,89163.62,33.40703,2025-03-05 17:00:00
1741194900000,89163.62,116320.0,89107.97,89851.97,38.00535,2025-03-05 17:15:00
1741195800000,90040.8,90422.95,89760.0,89760.0,30.21571,2025-03-05 17:30:00
1741196700000,89754.72,90032.29,89466.57,89669.96,38.94501,2025-03-05 17:45:00
1741197600000,89669.96,89917.72,21250.0,89412.01,34.14808,2025-03-05 18:00:00
1741198500000,89436.23,89472.01,89046.94,89460.8,36.59694,2025-03-05 18:15:00
1741199400000,89429.38,89429.39,50000.0,89180.52,27.55061,2025-03-05 18:30:00
1741200300000,89147.94,89801.57,21250.0,89737.75,34.54481,2025-03-05 18:45:00
