timestamp,open,high,low,close,volume,datetime
1741231500000,91622.7,91713.19,91595.0,91639.84,12.25651,2025-03-06 03:25:00
1741231800000,91639.85,91641.43,91469.99,91534.01,13.69171,2025-03-06 03:30:00
1741232100000,91534.01,91650.81,18646.9,91589.01,14.53187,2025-03-06 03:35:00
1741232400000,91589.01,91660.22,18621.2,91617.99,12.60118,2025-03-06 03:40:00
1741232700000,91619.36,91649.84,91474.16,91474.16,9.74771,2025-03-06 03:45:00
1741233000000,91478.8,91481.22,91424.22,91447.66,8.38439,2025-03-06 03:50:00
1741233300000,91442.34,91594.9,91405.77,91592.81,10.2589,2025-03-06 03:55:00
1741233600000,91592.79,91840.09,91592.46,91661.79,12.53702,2025-03-06 04:00:00
1741233900000,91661.79,91740.39,91586.99,91701.99,9.4353,2025-03-06 04:05:00
1741234200000,91701.99,91765.77,91675.88,91765.77,10.41414,2025-03-06 04:10:00
1741234500000,91766.5,91799.98,91680.46,91680.46,5.95998,2025-03-06 04:15:00
1741234800000,91680.46,91755.5,91527.37,91539.43,6.73546,2025-03-06 04:20:00
1741235100000,91539.43,91676.01,91539.43,91627.51,10.67292,2025-03-06 04:25:00
1741235400000,91627.51,91716.15,91596.57,91714.32,12.10647,2025-03-06 04:30:00
1741235700000,91714.32,91954.16,91714.32,91865.44,11.75154,2025-03-06 04:35:00
1741236000000,91865.44,92171.31,91828.33,92129.36,10.94435,2025-03-06 04:40:00
1741236300000,92171.85,92173.31,92026.63,92156.0,11.62107,2025-03-06 04:45:00
1741236600000,92156.0,92393.31,92110.41,92326.0,10.57981,2025-03-06 04:50:00
1741236900000,92319.71,92446.33,92236.92,92273.84,11.95287,2025-03-06 04:55:00
1741237200000,92273.84,92370.43,92222.01,92316.51,13.09738,2025-03-06 05:00:00
1741237500000,92321.0,92321.0,92124.05,92191.79,10.19183,2025-03-06 05:05:00
1741237800000,92196.0,92339.99,92196.0,92339.0,8.70202,2025-03-06 05:10:00
1741238100000,92334.02,92373.75,92183.75,92373.75,9.04771,2025-03-06 05:15:00
1741238400000,92373.0,92500.26,92280.17,92314.35,9.83886,2025-03-06 05:20:00
1741238700000,92314.35,92415.94,92278.52,92403.75,11.53453,2025-03-06 05:25:00
1741239000000,92403.75,92486.11,92382.37,92484.0,10.28304,2025-03-06 05:30:00
1741239300000,92483.18,92549.65,92428.71,92428.71,9.60055,2025-03-06 05:35:00
1741239600000,92428.0,92591.52,92411.97,92554.59,15.11537,2025-03-06 05:40:00
1741239900000,92548.41,92622.06,92528.31,92552.73,11.95531,2025-03-06 05:45:00
1741240200000,92564.75,92678.0,92517.74,92645.41,10.483,2025-03-06 05:50:00
1741240500000,92702.01,92804.49,92682.24,92780.02,10.35048,2025-03-06 05:55:00
1741240800000,92779.88,92779.88,92381.17,92390.97,10.34423,2025-03-06 06:00:00
1741241100000,92390.97,92467.98,92327.67,92378.46,12.34009,2025-03-06 06:05:00
1741241400000,92378.46,92463.01,92356.61,92356.61,9.68398,2025-03-06 06:10:00
1741241700000,92356.62,92368.43,92249.87,92278.0,7.05265,2025-03-06 06:15:00
1741242000000,92277.95,92301.69,92097.37,92140.03,13.39591,2025-03-06 06:20:00
1741242300000,92140.0,92174.57,92090.04,92174.53,10.77109,2025-03-06 06:25:00
1741242600000,92174.57,92196.54,91879.99,91924.25,11.21685,2025-03-06 06:30:00
1741242900000,91925.51,91999.48,91896.61,91896.61,13.79557,2025-03-06 06:35:00
1741243200000,91896.62,91997.59,91842.34,91860.03,9.07137,2025-03-06 06:40:00
1741243500000,91875.83,91983.5,91730.91,91842.0,10.85046,2025-03-06 06:45:00
1741243800000,91871.23,92027.86,91871.2,92026.0,10.83884,2025-03-06 06:50:00
1741244100000,92003.5,92032.13,18924.8,18924.8,14.6314,2025-03-06 06:55:00
1741244400000,91914.76,91992.45,18657.3,91888.1,13.92925,2025-03-06 07:00:00
1741244700000,91887.97,91978.73,91675.07,91675.07,8.28047,2025-03-06 07:05:00
1741245000000,91675.07,91717.53,91617.32,91680.0,11.88942,2025-03-06 07:10:00
1741245300000,91679.99,91728.0,91638.0,91724.18,8.13024,2025-03-06 07:15:00
1741245600000,91724.49,91807.4,91680.0,91680.0,9.7769,2025-03-06 07:20:00
1741245900000,91688.02,91703.2,91641.31,91660.04,7.38031,2025-03-06 07:25:00
1741246200000,91660.05,91778.01,91643.1,91682.14,13.12302,2025-03-06 07:30:00
1741246500000,91682.13,91759.88,91656.14,91656.14,9.48613,2025-03-06 07:35:00
1741246800000,91656.16,91656.16,91542.64,91598.48,8.07495,2025-03-06 07:40:00
1741247100000,91598.48,91602.14,91486.44,91520.66,9.71171,2025-03-06 07:45:00
1741247400000,91520.68,91520.69,91370.28,91370.59,9.29517,2025-03-06 07:50:00
1741247700000,91371.19,91381.39,91293.95,91330.16,12.52546,2025-03-06 07:55:00
1741248000000,91330.15,91382.62,91188.14,91202.56,13.41315,2025-03-06 08:00:00
1741248300000,91202.56,91382.94,91190.18,91382.5,11.21031,2025-03-06 08:05:00
1741248600000,91382.5,91412.08,91285.33,91337.01,9.95977,2025-03-06 08:10:00
1741248900000,91337.01,91515.78,91337.01,91500.72,13.07483,2025-03-06 08:15:00
1741249200000,91500.72,91555.07,91441.1,91462.59,10.70467,2025-03-06 08:20:00
1741249500000,91462.59,91544.47,91423.11,91544.47,8.63143,2025-03-06 08:25:00
1741249800000,91543.56,91548.0,91450.0,91468.19,12.73915,2025-03-06 08:30:00
1741250100000,91468.19,91493.38,91376.67,91405.0,7.72543,2025-03-06 08:35:00
1741250400000,91405.23,91548.0,91404.5,91515.39,9.58169,2025-03-06 08:40:00
1741250700000,91515.39,91560.0,91214.25,91234.64,11.56931,2025-03-06 08:45:00
1741251000000,91234.64,91329.76,91216.98,91329.76,8.36155,2025-03-06 08:50:00
1741251300000,91329.76,91460.64,91228.02,91234.18,13.5429,2025-03-06 08:55:00
1741251600000,91234.18,91234.78,91051.06,91121.6,8.62247,2025-03-06 09:00:00
1741251900000,91121.6,91126.24,90752.01,90752.01,13.94702,2025-03-06 09:05:00
1741252200000,90822.0,90958.84,90752.01,90914.5,13.40779,2025-03-06 09:10:00
1741252500000,90914.51,90999.0,90862.94,90918.0,8.30861,2025-03-06 09:15:00
1741252800000,90917.99,91027.85,90912.51,91026.46,13.10744,2025-03-06 09:20:00
1741253100000,91027.85,91027.85,90649.98,90706.67,11.25572,2025-03-06 09:25:00
1741253400000,90706.67,90814.39,90706.0,90810.06,9.39974,2025-03-06 09:30:00
1741253700000,90810.06,90819.16,90652.01,90720.72,11.5761,2025-03-06 09:35:00
1741254000000,90720.72,90840.14,90699.81,90840.14,9.14442,2025-03-06 09:40:00
1741254300000,90882.65,90957.44,90788.42,90788.42,11.21103,2025-03-06 09:45:00
1741254600000,90827.4,90837.48,90649.98,90792.46,9.07025,2025-03-06 09:50:00
1741254900000,90792.4,90792.46,90629.62,90752.13,13.37666,2025-03-06 09:55:00
1741255200000,90752.13,90791.9,90199.97,90791.89,12.77319,2025-03-06 10:00:00
1741255500000,90791.89,90900.08,90783.81,90867.23,10.94307,2025-03-06 10:05:00
1741255800000,90854.2,90993.46,90825.06,90993.46,10.87877,2025-03-06 10:10:00
1741256100000,90993.0,91257.95,90948.7,91225.95,11.53515,2025-03-06 10:15:00
1741256400000,91225.95,93198.9,91187.79,91312.79,10.97938,2025-03-06 10:20:00
1741256700000,91311.4,91657.11,91308.51,91657.1,15.08139,2025-03-06 10:25:00
1741257000000,91657.1,93577.6,91439.93,91442.83,14.48178,2025-03-06 10:30:00
1741257300000,91448.37,94045.2,90199.97,90199.97,14.29386,2025-03-06 10:35:00
1741257600000,91256.0,91380.02,38445.0,91340.85,11.32078,2025-03-06 10:40:00
1741257900000,91332.63,91477.31,91240.15,91242.43,10.98891,2025-03-06 10:45:00
1741258200000,91243.0,91570.75,91181.08,91256.79,15.10237,2025-03-06 10:50:00
1741258500000,91256.79,91361.78,91255.5,91290.88,11.23504,2025-03-06 10:55:00
1741258800000,91290.88,91295.35,91018.86,91121.63,12.0284,2025-03-06 11:00:00
1741259100000,91121.63,91123.16,91044.0,91047.05,10.32826,2025-03-06 11:05:00
1741259400000,91045.35,91231.98,91044.97,91201.59,13.59194,2025-03-06 11:10:00
1741259700000,91201.59,91442.61,91194.23,91402.17,14.98128,2025-03-06 11:15:00
1741260000000,91400.35,91411.15,91361.53,91377.9,4.57585,2025-03-06 11:20:00
1741260300000,91377.9,91433.84,90979.5,91426.01,16.62801,2025-03-06 11:25:00
1741260600000,91426.01,91474.36,91397.83,91412.09,13.74134,2025-03-06 11:30:00
1741260900000,91412.09,91412.1,90979.5,91259.52,17.30784,2025-03-06 11:35:00
1741261200000,91259.52,91373.64,91259.45,91369.97,11.30096,2025-03-06 11:40:00
1741261500000,91373.64,91482.39,91363.17,91402.08,11.9695,2025-03-06 11:45:00
1741261800000,91399.0,91399.1,91346.09,91370.72,4.93349,2025-03-06 11:50:00
1741262100000,91370.72,91382.27,91318.6,91346.12,7.34754,2025-03-06 11:55:00
1741262400000,91350.0,91373.99,91170.12,91173.65,13.29488,2025-03-06 12:00:00
1741262700000,91173.49,91177.08,90933.58,91051.55,11.07005,2025-03-06 12:05:00
1741263000000,91083.49,91349.18,90975.57,91005.85,8.47366,2025-03-06 12:10:00
1741263300000,91005.85,91055.96,90744.01,90746.86,9.82979,2025-03-06 12:15:00
1741263600000,90765.96,90833.89,90669.39,90704.72,8.29521,2025-03-06 12:20:00
1741263900000,90704.72,90839.58,90697.99,90826.66,11.39007,2025-03-06 12:25:00
1741264200000,90826.66,90904.01,90716.98,90744.2,9.48764,2025-03-06 12:30:00
1741264500000,90744.2,90748.1,90450.0,90498.48,12.11492,2025-03-06 12:35:00
1741264800000,90498.48,90536.55,90315.99,90392.46,13.22258,2025-03-06 12:40:00
1741265100000,90392.47,90465.96,90325.27,90411.23,13.56243,2025-03-06 12:45:00
1741265400000,90413.68,90413.68,89880.2,89974.0,12.98591,2025-03-06 12:50:00
1741265700000,90000.19,90250.55,89940.56,90139.99,13.14037,2025-03-06 12:55:00
1741266000000,90139.09,90299.29,90132.55,90148.19,16.40269,2025-03-06 13:00:00
1741266300000,90151.13,90293.09,90116.1,90270.97,10.61002,2025-03-06 13:05:00
1741266600000,90270.97,90372.74,90221.76,90293.85,14.59032,2025-03-06 13:10:00
1741266900000,90307.71,90411.31,90172.03,90172.04,10.40716,2025-03-06 13:15:00
1741267200000,90172.06,90244.48,89998.74,90244.48,13.63041,2025-03-06 13:20:00
1741267500000,90244.0,90244.93,90128.02,90146.02,10.57609,2025-03-06 13:25:00
1741267800000,90140.0,90293.37,90140.0,90293.37,9.95072,2025-03-06 13:30:00
1741268100000,90279.0,90359.52,90240.94,90259.31,12.7889,2025-03-06 13:35:00
1741268400000,90259.31,90259.31,90053.85,90053.85,12.53989,2025-03-06 13:40:00
1741268700000,90053.93,90069.63,89936.5,90069.62,13.05897,2025-03-06 13:45:00
1741269000000,90069.63,94966.4,36683.3,90025.8,24.62878,2025-03-06 13:50:00
1741269300000,90025.8,92035.5,18678.8,89690.18,19.93896,2025-03-06 13:55:00
1741269600000,89686.36,89756.0,89454.71,89744.97,15.5929,2025-03-06 14:00:00
1741269900000,89744.97,89763.41,89507.56,89744.36,13.75812,2025-03-06 14:05:00
1741270200000,89744.36,89751.38,89421.11,89624.75,15.57776,2025-03-06 14:10:00
1741270500000,89624.24,89883.1,89425.05,89883.09,19.9027,2025-03-06 14:15:00
1741270800000,89883.09,90115.0,89712.09,89806.02,13.04932,2025-03-06 14:20:00
1741271100000,89806.29,89932.25,89788.73,89907.58,14.10817,2025-03-06 14:25:00
1741271400000,89900.0,90054.8,89680.49,89700.0,9.55563,2025-03-06 14:30:00
1741271700000,89699.33,89752.0,89463.51,89697.21,10.13565,2025-03-06 14:35:00
1741272000000,89697.21,89741.92,89242.77,89397.49,14.49608,2025-03-06 14:40:00
1741272300000,89397.49,89656.81,89239.49,89652.4,13.03606,2025-03-06 14:45:00
1741272600000,89652.4,90182.0,89652.01,89912.21,16.4566,2025-03-06 14:50:00
1741272900000,89909.63,89992.01,89654.48,89797.7,12.7472,2025-03-06 14:55:00
1741273200000,89797.7,90291.2,89668.57,90291.2,12.25006,2025-03-06 15:00:00
1741273500000,90291.2,90918.74,90256.54,90850.07,14.43242,2025-03-06 15:05:00
1741273800000,90826.4,90920.0,90592.85,90700.0,10.84574,2025-03-06 15:10:00
1741274100000,90705.99,91248.02,90649.69,91169.77,12.00982,2025-03-06 15:15:00
1741274400000,91172.0,91208.01,90758.39,90758.42,10.93457,2025-03-06 15:20:00
1741274700000,90758.42,92722.64,90545.76,90725.88,10.69285,2025-03-06 15:25:00
1741275000000,90738.0,90857.09,90723.86,90779.66,14.0446,2025-03-06 15:30:00
1741275300000,90779.66,91039.24,90109.99,90995.68,14.09907,2025-03-06 15:35:00
1741275600000,91004.24,91418.34,91001.48,91211.37,14.50728,2025-03-06 15:40:00
1741275900000,91211.38,91212.11,90926.06,91116.15,13.22187,2025-03-06 15:45:00
1741276200000,91116.15,91119.8,90620.66,90732.0,13.83344,2025-03-06 15:50:00
1741276500000,90732.0,91665.62,90640.0,90832.02,14.05664,2025-03-06 15:55:00
1741276800000,90827.65,91063.27,90792.45,91031.42,10.47322,2025-03-06 16:00:00
